danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.881,0.401,4,-11.507,0,0.0364,0.0438,3.45e-05,0.0872,0.83,111.968,audio_features,0dCAeeVzkM0yjvgNxNQBIM,spotify:track:0dCAeeVzkM0yjvgNxNQBIM,https://api.spotify.com/v1/tracks/0dCAeeVzkM0yjvgNxNQBIM,https://api.spotify.com/v1/audio-analysis/0dCAeeVzkM0yjvgNxNQBIM,292373,4
0.631,0.782,4,-6.356,0,0.0413,0.284,0.0,0.0845,0.809,82.007,audio_features,2XaWRFfWAopw4MjhWzuJ15,spotify:track:2XaWRFfWAopw4MjhWzuJ15,https://api.spotify.com/v1/tracks/2XaWRFfWAopw4MjhWzuJ15,https://api.spotify.com/v1/audio-analysis/2XaWRFfWAopw4MjhWzuJ15,263853,4
0.849,0.602,11,-8.056,0,0.0354,0.0505,0.000229,0.233,0.526,121.014,audio_features,2xE78pIUawaFcsSlBhvdrL,spotify:track:2xE78pIUawaFcsSlBhvdrL,https://api.spotify.com/v1/tracks/2xE78pIUawaFcsSlBhvdrL,https://api.spotify.com/v1/audio-analysis/2xE78pIUawaFcsSlBhvdrL,284213,4
0.811,0.902,2,-4.713,0,0.037,0.0935,4e-05,0.0819,0.959,117.964,audio_features,1t3xTflELfCRBA0kzvTzDr,spotify:track:1t3xTflELfCRBA0kzvTzDr,https://api.spotify.com/v1/tracks/1t3xTflELfCRBA0kzvTzDr,https://api.spotify.com/v1/audio-analysis/1t3xTflELfCRBA0kzvTzDr,274280,4
0.615,0.346,0,-11.746,1,0.0497,0.0517,3.59e-05,0.11,0.116,112.826,audio_features,68oEr8XOWURWoheb2VatZi,spotify:track:68oEr8XOWURWoheb2VatZi,https://api.spotify.com/v1/tracks/68oEr8XOWURWoheb2VatZi,https://api.spotify.com/v1/audio-analysis/68oEr8XOWURWoheb2VatZi,275280,4
0.378,0.39,9,-10.495,1,0.0298,0.304,0.0028,0.138,0.29,54.416,audio_features,73YaDW2z8ZXgDvJUoQg9Bm,spotify:track:73YaDW2z8ZXgDvJUoQg9Bm,https://api.spotify.com/v1/tracks/73YaDW2z8ZXgDvJUoQg9Bm,https://api.spotify.com/v1/audio-analysis/73YaDW2z8ZXgDvJUoQg9Bm,342000,4
0.441,0.599,7,-7.47,1,0.102,0.643,0.0,0.0961,0.572,73.012,audio_features,3YQjwJ6JFqE588ZOXRmKLl,spotify:track:3YQjwJ6JFqE588ZOXRmKLl,https://api.spotify.com/v1/tracks/3YQjwJ6JFqE588ZOXRmKLl,https://api.spotify.com/v1/audio-analysis/3YQjwJ6JFqE588ZOXRmKLl,293400,4
0.778,0.364,8,-9.598,0,0.0307,0.32,0.0,0.118,0.64,99.73,audio_features,4oLgclTNif24XEFC7O7we4,spotify:track:4oLgclTNif24XEFC7O7we4,https://api.spotify.com/v1/tracks/4oLgclTNif24XEFC7O7we4,https://api.spotify.com/v1/audio-analysis/4oLgclTNif24XEFC7O7we4,214893,4
0.383,0.505,7,-11.494,0,0.0337,0.625,5.05e-05,0.184,0.206,171.052,audio_features,7nOJK4KAES9VxzOsZY9A70,spotify:track:7nOJK4KAES9VxzOsZY9A70,https://api.spotify.com/v1/tracks/7nOJK4KAES9VxzOsZY9A70,https://api.spotify.com/v1/audio-analysis/7nOJK4KAES9VxzOsZY9A70,353507,3
0.774,0.629,9,-6.055,0,0.0269,0.513,2.07e-05,0.0632,0.89,121.906,audio_features,3DGEskDWgjBTBSg0maIi3o,spotify:track:3DGEskDWgjBTBSg0maIi3o,https://api.spotify.com/v1/tracks/3DGEskDWgjBTBSg0maIi3o,https://api.spotify.com/v1/audio-analysis/3DGEskDWgjBTBSg0maIi3o,266107,4
0.602,0.836,7,-6.897,1,0.0414,0.215,0.000734,0.0627,0.935,138.458,audio_features,2ViBbCUGyqrs60f3GIpDbq,spotify:track:2ViBbCUGyqrs60f3GIpDbq,https://api.spotify.com/v1/tracks/2ViBbCUGyqrs60f3GIpDbq,https://api.spotify.com/v1/audio-analysis/2ViBbCUGyqrs60f3GIpDbq,238867,4
0.838,0.609,2,-7.425,0,0.0305,0.227,0.0,0.244,0.842,112.558,audio_features,2w0g3wLkzlGj9mW4QTk3yU,spotify:track:2w0g3wLkzlGj9mW4QTk3yU,https://api.spotify.com/v1/tracks/2w0g3wLkzlGj9mW4QTk3yU,https://api.spotify.com/v1/audio-analysis/2w0g3wLkzlGj9mW4QTk3yU,277733,4
0.64,0.552,4,-12.158,0,0.0305,0.559,0.0,0.0655,0.472,112.308,audio_features,67shyWT6EUlsZXjagH6WwA,spotify:track:67shyWT6EUlsZXjagH6WwA,https://api.spotify.com/v1/tracks/67shyWT6EUlsZXjagH6WwA,https://api.spotify.com/v1/audio-analysis/67shyWT6EUlsZXjagH6WwA,135667,4
0.589,0.326,10,-10.611,0,0.043,0.652,1.43e-05,0.0947,0.69,185.41,audio_features,0g1ZScgNNYaCyfLnc7mSML,spotify:track:0g1ZScgNNYaCyfLnc7mSML,https://api.spotify.com/v1/tracks/0g1ZScgNNYaCyfLnc7mSML,https://api.spotify.com/v1/audio-analysis/0g1ZScgNNYaCyfLnc7mSML,197507,4
0.546,0.726,10,-4.521,1,0.0338,0.027,0.00575,0.123,0.342,94.534,audio_features,6n3RGfz9gh8ynHnk86sEqH,spotify:track:6n3RGfz9gh8ynHnk86sEqH,https://api.spotify.com/v1/tracks/6n3RGfz9gh8ynHnk86sEqH,https://api.spotify.com/v1/audio-analysis/6n3RGfz9gh8ynHnk86sEqH,265267,3
0.629,0.758,0,-5.622,1,0.0797,0.483,0.000138,0.185,0.846,83.696,audio_features,1OzlBug7c2LKPvIoMkuQhe,spotify:track:1OzlBug7c2LKPvIoMkuQhe,https://api.spotify.com/v1/tracks/1OzlBug7c2LKPvIoMkuQhe,https://api.spotify.com/v1/audio-analysis/1OzlBug7c2LKPvIoMkuQhe,180080,4
0.748,0.959,9,-6.633,1,0.0658,0.316,0.000633,0.073,0.905,137.555,audio_features,0vmfQEOTX7rw1O7vI1DIFJ,spotify:track:0vmfQEOTX7rw1O7vI1DIFJ,https://api.spotify.com/v1/tracks/0vmfQEOTX7rw1O7vI1DIFJ,https://api.spotify.com/v1/audio-analysis/0vmfQEOTX7rw1O7vI1DIFJ,208640,4
0.679,0.382,0,-8.788,1,0.0264,0.684,0.0,0.0611,0.574,94.947,audio_features,1f3C0tSFKsjcflvMCa3X27,spotify:track:1f3C0tSFKsjcflvMCa3X27,https://api.spotify.com/v1/tracks/1f3C0tSFKsjcflvMCa3X27,https://api.spotify.com/v1/audio-analysis/1f3C0tSFKsjcflvMCa3X27,258587,4
0.57,0.567,9,-13.386,1,0.03,0.65,3.47e-06,0.173,0.962,129.209,audio_features,1ZEkgm4t0wpvXcWRvNectM,spotify:track:1ZEkgm4t0wpvXcWRvNectM,https://api.spotify.com/v1/tracks/1ZEkgm4t0wpvXcWRvNectM,https://api.spotify.com/v1/audio-analysis/1ZEkgm4t0wpvXcWRvNectM,146227,4
0.775,0.484,11,-10.756,0,0.0415,0.0246,0.000221,0.0813,0.89,86.789,audio_features,6CwbrtZnJNqef5CqSLqPdX,spotify:track:6CwbrtZnJNqef5CqSLqPdX,https://api.spotify.com/v1/tracks/6CwbrtZnJNqef5CqSLqPdX,https://api.spotify.com/v1/audio-analysis/6CwbrtZnJNqef5CqSLqPdX,294027,4
0.733,0.837,1,-7.107,0,0.0363,0.121,1.37e-06,0.116,0.747,124.968,audio_features,6euRh0XqlxDIZ56gntso9r,spotify:track:6euRh0XqlxDIZ56gntso9r,https://api.spotify.com/v1/tracks/6euRh0XqlxDIZ56gntso9r,https://api.spotify.com/v1/audio-analysis/6euRh0XqlxDIZ56gntso9r,254627,4
0.653,0.966,7,-4.297,1,0.045,0.000393,0.000733,0.385,0.842,140.058,audio_features,4EoRgAN3f4KCBjMxCswhY4,spotify:track:4EoRgAN3f4KCBjMxCswhY4,https://api.spotify.com/v1/tracks/4EoRgAN3f4KCBjMxCswhY4,https://api.spotify.com/v1/audio-analysis/4EoRgAN3f4KCBjMxCswhY4,231413,4
0.714,0.83,10,-4.616,0,0.112,0.108,0.0,0.351,0.947,140.011,audio_features,5OnBSGtlq0BfLG8NVedVcJ,spotify:track:5OnBSGtlq0BfLG8NVedVcJ,https://api.spotify.com/v1/tracks/5OnBSGtlq0BfLG8NVedVcJ,https://api.spotify.com/v1/audio-analysis/5OnBSGtlq0BfLG8NVedVcJ,211627,4
0.739,0.62,10,-8.385,1,0.0321,0.516,0.000346,0.283,0.729,120.083,audio_features,0nbhjf1UGlb1bM3EtEbJsA,spotify:track:0nbhjf1UGlb1bM3EtEbJsA,https://api.spotify.com/v1/tracks/0nbhjf1UGlb1bM3EtEbJsA,https://api.spotify.com/v1/audio-analysis/0nbhjf1UGlb1bM3EtEbJsA,210307,3
0.384,0.768,0,-6.101,1,0.121,0.124,0.0,0.0682,0.74,119.973,audio_features,0CBj18X3J7MabwDqKeMxuo,spotify:track:0CBj18X3J7MabwDqKeMxuo,https://api.spotify.com/v1/tracks/0CBj18X3J7MabwDqKeMxuo,https://api.spotify.com/v1/audio-analysis/0CBj18X3J7MabwDqKeMxuo,239373,4
0.748,0.959,9,-6.633,1,0.0658,0.316,0.000633,0.073,0.905,137.555,audio_features,0vmfQEOTX7rw1O7vI1DIFJ,spotify:track:0vmfQEOTX7rw1O7vI1DIFJ,https://api.spotify.com/v1/tracks/0vmfQEOTX7rw1O7vI1DIFJ,https://api.spotify.com/v1/audio-analysis/0vmfQEOTX7rw1O7vI1DIFJ,208640,4
0.8,0.782,7,-5.469,1,0.0482,0.000717,0.0192,0.285,0.637,133.931,audio_features,6UMOQta2CBNmKqAgQnGP7k,spotify:track:6UMOQta2CBNmKqAgQnGP7k,https://api.spotify.com/v1/tracks/6UMOQta2CBNmKqAgQnGP7k,https://api.spotify.com/v1/audio-analysis/6UMOQta2CBNmKqAgQnGP7k,238266,4
0.783,0.885,6,-6.402,0,0.326,0.04,1.93e-06,0.123,0.84,169.96,audio_features,4ocfGuRDytBDjTeJLDIDjL,spotify:track:4ocfGuRDytBDjTeJLDIDjL,https://api.spotify.com/v1/tracks/4ocfGuRDytBDjTeJLDIDjL,https://api.spotify.com/v1/audio-analysis/4ocfGuRDytBDjTeJLDIDjL,168616,4
0.788,0.715,6,-4.649,0,0.192,0.0834,0.0,0.117,0.871,135.062,audio_features,2Wq2R59KXY8mW7sYGccrKA,spotify:track:2Wq2R59KXY8mW7sYGccrKA,https://api.spotify.com/v1/tracks/2Wq2R59KXY8mW7sYGccrKA,https://api.spotify.com/v1/audio-analysis/2Wq2R59KXY8mW7sYGccrKA,237897,4
0.663,0.538,7,-19.402,0,0.041,0.0213,0.0,0.708,0.922,140.004,audio_features,2Qt7G1DY1h2kGdXJV08Zx1,spotify:track:2Qt7G1DY1h2kGdXJV08Zx1,https://api.spotify.com/v1/tracks/2Qt7G1DY1h2kGdXJV08Zx1,https://api.spotify.com/v1/audio-analysis/2Qt7G1DY1h2kGdXJV08Zx1,253626,4
0.763,0.996,4,-5.313,0,0.112,0.176,0.0,0.149,0.771,119.95,audio_features,5baiEiWRG6NtkAvE7AmNg9,spotify:track:5baiEiWRG6NtkAvE7AmNg9,https://api.spotify.com/v1/tracks/5baiEiWRG6NtkAvE7AmNg9,https://api.spotify.com/v1/audio-analysis/5baiEiWRG6NtkAvE7AmNg9,202773,4
0.552,0.689,5,-6.475,1,0.0266,0.352,8.51e-05,0.0865,0.652,98.097,audio_features,5ytkHKps6RVVDFZwAqVDCB,spotify:track:5ytkHKps6RVVDFZwAqVDCB,https://api.spotify.com/v1/tracks/5ytkHKps6RVVDFZwAqVDCB,https://api.spotify.com/v1/audio-analysis/5ytkHKps6RVVDFZwAqVDCB,251053,4
0.383,0.505,7,-11.494,0,0.0337,0.625,5.05e-05,0.184,0.206,171.052,audio_features,7nOJK4KAES9VxzOsZY9A70,spotify:track:7nOJK4KAES9VxzOsZY9A70,https://api.spotify.com/v1/tracks/7nOJK4KAES9VxzOsZY9A70,https://api.spotify.com/v1/audio-analysis/7nOJK4KAES9VxzOsZY9A70,353507,3
0.567,0.415,9,-12.245,0,0.0786,0.837,0.0,0.257,0.492,66.136,audio_features,6r1nV5LZTiTt3dtUJjBP3V,spotify:track:6r1nV5LZTiTt3dtUJjBP3V,https://api.spotify.com/v1/tracks/6r1nV5LZTiTt3dtUJjBP3V,https://api.spotify.com/v1/audio-analysis/6r1nV5LZTiTt3dtUJjBP3V,134453,4
0.881,0.401,4,-11.507,0,0.0364,0.0438,3.45e-05,0.0872,0.83,111.968,audio_features,0dCAeeVzkM0yjvgNxNQBIM,spotify:track:0dCAeeVzkM0yjvgNxNQBIM,https://api.spotify.com/v1/tracks/0dCAeeVzkM0yjvgNxNQBIM,https://api.spotify.com/v1/audio-analysis/0dCAeeVzkM0yjvgNxNQBIM,292373,4
0.595,0.692,11,-6.277,0,0.0334,0.527,0.0,0.108,0.618,83.959,audio_features,7f5afC4xH3buIRCtizYRlF,spotify:track:7f5afC4xH3buIRCtizYRlF,https://api.spotify.com/v1/tracks/7f5afC4xH3buIRCtizYRlF,https://api.spotify.com/v1/audio-analysis/7f5afC4xH3buIRCtizYRlF,233613,4
0.335,0.783,6,-4.937,0,0.0422,0.129,0.0,0.189,0.67,136.426,audio_features,2Ku9uDs638ShL0vjF13fAf,spotify:track:2Ku9uDs638ShL0vjF13fAf,https://api.spotify.com/v1/tracks/2Ku9uDs638ShL0vjF13fAf,https://api.spotify.com/v1/audio-analysis/2Ku9uDs638ShL0vjF13fAf,199013,4
0.367,0.525,1,-6.164,0,0.0587,0.354,0.0,0.0953,0.448,73.156,audio_features,794o3kOTWNiA2wi71OQMOv,spotify:track:794o3kOTWNiA2wi71OQMOv,https://api.spotify.com/v1/tracks/794o3kOTWNiA2wi71OQMOv,https://api.spotify.com/v1/audio-analysis/794o3kOTWNiA2wi71OQMOv,252200,4
0.77,0.891,7,-4.728,1,0.0287,0.0987,2.77e-06,0.265,0.42,134.998,audio_features,1LtVx6dZv9xZH2LWGnUQcO,spotify:track:1LtVx6dZv9xZH2LWGnUQcO,https://api.spotify.com/v1/tracks/1LtVx6dZv9xZH2LWGnUQcO,https://api.spotify.com/v1/audio-analysis/1LtVx6dZv9xZH2LWGnUQcO,197333,4
0.778,0.364,8,-9.598,0,0.0307,0.32,0.0,0.118,0.64,99.73,audio_features,4oLgclTNif24XEFC7O7we4,spotify:track:4oLgclTNif24XEFC7O7we4,https://api.spotify.com/v1/tracks/4oLgclTNif24XEFC7O7we4,https://api.spotify.com/v1/audio-analysis/4oLgclTNif24XEFC7O7we4,214893,4
0.52,0.519,0,-8.478,1,0.0288,0.18,0.0,0.181,0.65,94.518,audio_features,5MGn6nzEgErr50mRb5nBP2,spotify:track:5MGn6nzEgErr50mRb5nBP2,https://api.spotify.com/v1/tracks/5MGn6nzEgErr50mRb5nBP2,https://api.spotify.com/v1/audio-analysis/5MGn6nzEgErr50mRb5nBP2,231520,4
0.668,0.745,11,-10.835,0,0.0325,0.000893,0.0645,0.266,0.926,129.972,audio_features,0X5orWGcyS0iGYZTK5UBaD,spotify:track:0X5orWGcyS0iGYZTK5UBaD,https://api.spotify.com/v1/tracks/0X5orWGcyS0iGYZTK5UBaD,https://api.spotify.com/v1/audio-analysis/0X5orWGcyS0iGYZTK5UBaD,315587,4
0.768,0.454,0,-10.091,1,0.0303,0.18,0.00181,0.0969,0.509,115.337,audio_features,12ki3abc1Kn6LCJ2uRhgq9,spotify:track:12ki3abc1Kn6LCJ2uRhgq9,https://api.spotify.com/v1/tracks/12ki3abc1Kn6LCJ2uRhgq9,https://api.spotify.com/v1/audio-analysis/12ki3abc1Kn6LCJ2uRhgq9,236693,3
0.456,0.981,1,-4.725,0,0.131,0.0537,0.0,0.972,0.381,125.492,audio_features,2KvX9fGeTilZ35VimpiwH6,spotify:track:2KvX9fGeTilZ35VimpiwH6,https://api.spotify.com/v1/tracks/2KvX9fGeTilZ35VimpiwH6,https://api.spotify.com/v1/audio-analysis/2KvX9fGeTilZ35VimpiwH6,155493,4
0.473,0.4,0,-10.784,1,0.0374,0.866,3.06e-05,0.119,0.211,117.454,audio_features,2cnKfMwZLYv4Tw5ZCzlCpb,spotify:track:2cnKfMwZLYv4Tw5ZCzlCpb,https://api.spotify.com/v1/tracks/2cnKfMwZLYv4Tw5ZCzlCpb,https://api.spotify.com/v1/audio-analysis/2cnKfMwZLYv4Tw5ZCzlCpb,234200,4
0.367,0.525,1,-6.164,0,0.0587,0.354,0.0,0.0953,0.448,73.156,audio_features,794o3kOTWNiA2wi71OQMOv,spotify:track:794o3kOTWNiA2wi71OQMOv,https://api.spotify.com/v1/tracks/794o3kOTWNiA2wi71OQMOv,https://api.spotify.com/v1/audio-analysis/794o3kOTWNiA2wi71OQMOv,252200,4
0.631,0.44,2,-11.343,0,0.034,0.419,6.36e-06,0.313,0.206,91.368,audio_features,0i3bKDg2IFYUJ2swL0mJPV,spotify:track:0i3bKDg2IFYUJ2swL0mJPV,https://api.spotify.com/v1/tracks/0i3bKDg2IFYUJ2swL0mJPV,https://api.spotify.com/v1/audio-analysis/0i3bKDg2IFYUJ2swL0mJPV,291347,4
0.434,0.465,1,-11.435,1,0.0488,0.348,6.17e-05,0.0469,0.747,176.504,audio_features,6iCd0Wve2QjhxRxL1vbBIC,spotify:track:6iCd0Wve2QjhxRxL1vbBIC,https://api.spotify.com/v1/tracks/6iCd0Wve2QjhxRxL1vbBIC,https://api.spotify.com/v1/audio-analysis/6iCd0Wve2QjhxRxL1vbBIC,218493,4
0.691,0.843,0,-2.245,1,0.0351,0.107,0.0,0.339,0.781,92.847,audio_features,6VmpLXNzFT05A9wdEODHsF,spotify:track:6VmpLXNzFT05A9wdEODHsF,https://api.spotify.com/v1/tracks/6VmpLXNzFT05A9wdEODHsF,https://api.spotify.com/v1/audio-analysis/6VmpLXNzFT05A9wdEODHsF,214960,4
0.74,0.804,7,-2.987,1,0.0326,0.107,0.0,0.0631,0.867,91.377,audio_features,7GVkLOgdxaICimINvOFFyF,spotify:track:7GVkLOgdxaICimINvOFFyF,https://api.spotify.com/v1/tracks/7GVkLOgdxaICimINvOFFyF,https://api.spotify.com/v1/audio-analysis/7GVkLOgdxaICimINvOFFyF,197067,4
0.638,0.94,11,-5.936,1,0.287,0.471,0.0,0.282,0.771,106.389,audio_features,4XOqczGeL7C41b4jRr2BJN,spotify:track:4XOqczGeL7C41b4jRr2BJN,https://api.spotify.com/v1/tracks/4XOqczGeL7C41b4jRr2BJN,https://api.spotify.com/v1/audio-analysis/4XOqczGeL7C41b4jRr2BJN,165227,4
0.784,0.949,6,-5.545,1,0.0619,0.0261,0.0,0.0895,0.975,147.998,audio_features,5XudLNfqJWywAra0dSNi7f,spotify:track:5XudLNfqJWywAra0dSNi7f,https://api.spotify.com/v1/tracks/5XudLNfqJWywAra0dSNi7f,https://api.spotify.com/v1/audio-analysis/5XudLNfqJWywAra0dSNi7f,174707,4
0.431,0.618,9,-9.328,1,0.057,0.0205,1.67e-06,0.261,0.734,121.786,audio_features,1iMDDPXyuDEq26bgsOAJQI,spotify:track:1iMDDPXyuDEq26bgsOAJQI,https://api.spotify.com/v1/tracks/1iMDDPXyuDEq26bgsOAJQI,https://api.spotify.com/v1/audio-analysis/1iMDDPXyuDEq26bgsOAJQI,211559,4
0.656,0.808,2,-6.265,1,0.0654,0.409,0.00217,0.0435,0.938,96.911,audio_features,4F5aWdHnrPABOJF1FNmbIn,spotify:track:4F5aWdHnrPABOJF1FNmbIn,https://api.spotify.com/v1/tracks/4F5aWdHnrPABOJF1FNmbIn,https://api.spotify.com/v1/audio-analysis/4F5aWdHnrPABOJF1FNmbIn,160413,4
0.807,0.98,5,-3.569,1,0.0716,0.109,0.0,0.0597,0.965,140.961,audio_features,04bx5BrSuHSOa8ULbV3ADs,spotify:track:04bx5BrSuHSOa8ULbV3ADs,https://api.spotify.com/v1/tracks/04bx5BrSuHSOa8ULbV3ADs,https://api.spotify.com/v1/audio-analysis/04bx5BrSuHSOa8ULbV3ADs,223653,4
0.705,0.774,2,-6.145,1,0.033,0.141,0.0,0.222,0.961,139.98,audio_features,1eEAo6gGAV6FjTU2g4KJz4,spotify:track:1eEAo6gGAV6FjTU2g4KJz4,https://api.spotify.com/v1/tracks/1eEAo6gGAV6FjTU2g4KJz4,https://api.spotify.com/v1/audio-analysis/1eEAo6gGAV6FjTU2g4KJz4,222773,4
0.738,0.832,9,-4.822,1,0.0493,0.345,0.0,0.44,0.915,100.028,audio_features,2YVvT55ggUFDouDEHOvGVc,spotify:track:2YVvT55ggUFDouDEHOvGVc,https://api.spotify.com/v1/tracks/2YVvT55ggUFDouDEHOvGVc,https://api.spotify.com/v1/audio-analysis/2YVvT55ggUFDouDEHOvGVc,214147,4
0.744,0.942,0,-3.966,1,0.103,0.0446,0.0,0.13,0.96,136.063,audio_features,5mu40aJSlKDFY6GT7XdcrC,spotify:track:5mu40aJSlKDFY6GT7XdcrC,https://api.spotify.com/v1/tracks/5mu40aJSlKDFY6GT7XdcrC,https://api.spotify.com/v1/audio-analysis/5mu40aJSlKDFY6GT7XdcrC,228453,4
0.83,0.937,2,-4.821,1,0.076,0.43,1.06e-06,0.0413,0.973,140.999,audio_features,3R7K2xNVuzeinUUQHAyEX3,spotify:track:3R7K2xNVuzeinUUQHAyEX3,https://api.spotify.com/v1/tracks/3R7K2xNVuzeinUUQHAyEX3,https://api.spotify.com/v1/audio-analysis/3R7K2xNVuzeinUUQHAyEX3,193133,4
0.806,0.757,9,-6.8,1,0.0659,0.0361,0.0,0.0798,0.942,103.005,audio_features,1eWP6EO8A9uwZZcvuXLIIM,spotify:track:1eWP6EO8A9uwZZcvuXLIIM,https://api.spotify.com/v1/tracks/1eWP6EO8A9uwZZcvuXLIIM,https://api.spotify.com/v1/audio-analysis/1eWP6EO8A9uwZZcvuXLIIM,246427,4
0.405,0.785,0,-3.536,1,0.0313,0.114,0.0,0.0642,0.96,175.729,audio_features,3SHxCjHQXwyWqO9HMDvbdK,spotify:track:3SHxCjHQXwyWqO9HMDvbdK,https://api.spotify.com/v1/tracks/3SHxCjHQXwyWqO9HMDvbdK,https://api.spotify.com/v1/audio-analysis/3SHxCjHQXwyWqO9HMDvbdK,276348,4
0.742,0.805,0,-6.719,1,0.0468,0.292,2.09e-06,0.0866,0.941,110.043,audio_features,4LprU3M2ObVphQh6ifxXne,spotify:track:4LprU3M2ObVphQh6ifxXne,https://api.spotify.com/v1/tracks/4LprU3M2ObVphQh6ifxXne,https://api.spotify.com/v1/audio-analysis/4LprU3M2ObVphQh6ifxXne,196000,4
0.645,0.854,6,-5.394,1,0.0673,0.0251,0.0,0.161,0.829,96.087,audio_features,2yd5ZA1q3w6jdE03eVrGHU,spotify:track:2yd5ZA1q3w6jdE03eVrGHU,https://api.spotify.com/v1/tracks/2yd5ZA1q3w6jdE03eVrGHU,https://api.spotify.com/v1/audio-analysis/2yd5ZA1q3w6jdE03eVrGHU,166439,4
0.74,0.666,2,-4.14,1,0.0267,0.149,0.0,0.105,0.821,90.052,audio_features,4mczQ6nVcYPwOZyjoPKWlS,spotify:track:4mczQ6nVcYPwOZyjoPKWlS,https://api.spotify.com/v1/tracks/4mczQ6nVcYPwOZyjoPKWlS,https://api.spotify.com/v1/audio-analysis/4mczQ6nVcYPwOZyjoPKWlS,169933,4
0.591,0.523,10,-7.888,1,0.0546,0.0494,0.0,0.253,0.572,94.648,audio_features,3OY3HTBRRx76a0TyYJSx2b,spotify:track:3OY3HTBRRx76a0TyYJSx2b,https://api.spotify.com/v1/tracks/3OY3HTBRRx76a0TyYJSx2b,https://api.spotify.com/v1/audio-analysis/3OY3HTBRRx76a0TyYJSx2b,355280,4
0.657,0.784,9,-5.862,1,0.0524,0.00635,1.18e-06,0.226,0.64,96.024,audio_features,2sDGwPqcJh3Z0is028NZNJ,spotify:track:2sDGwPqcJh3Z0is028NZNJ,https://api.spotify.com/v1/tracks/2sDGwPqcJh3Z0is028NZNJ,https://api.spotify.com/v1/audio-analysis/2sDGwPqcJh3Z0is028NZNJ,235120,4
0.79,0.889,6,-11.072,1,0.0727,0.0439,0.0,0.025,0.979,147.989,audio_features,66fkixfa3DzNLNgcjgsK9y,spotify:track:66fkixfa3DzNLNgcjgsK9y,https://api.spotify.com/v1/tracks/66fkixfa3DzNLNgcjgsK9y,https://api.spotify.com/v1/audio-analysis/66fkixfa3DzNLNgcjgsK9y,176133,4
0.655,0.454,8,-11.335,1,0.0452,0.0501,0.0,0.139,0.846,102.091,audio_features,6QXGgavf7LfTAHOkDghqwJ,spotify:track:6QXGgavf7LfTAHOkDghqwJ,https://api.spotify.com/v1/tracks/6QXGgavf7LfTAHOkDghqwJ,https://api.spotify.com/v1/audio-analysis/6QXGgavf7LfTAHOkDghqwJ,239533,4
0.743,0.824,6,-5.998,1,0.038,0.0607,0.0,0.299,0.925,143.995,audio_features,4n9mn23ovMGHjPg5StENBv,spotify:track:4n9mn23ovMGHjPg5StENBv,https://api.spotify.com/v1/tracks/4n9mn23ovMGHjPg5StENBv,https://api.spotify.com/v1/audio-analysis/4n9mn23ovMGHjPg5StENBv,181173,4
0.756,0.796,10,-2.874,1,0.0321,0.228,0.0,0.138,0.788,96.028,audio_features,7FT8dFMICh9TiWmxndToO8,spotify:track:7FT8dFMICh9TiWmxndToO8,https://api.spotify.com/v1/tracks/7FT8dFMICh9TiWmxndToO8,https://api.spotify.com/v1/audio-analysis/7FT8dFMICh9TiWmxndToO8,225880,4
0.686,0.991,7,-2.83,1,0.18,0.0999,9.26e-06,0.341,0.767,138.046,audio_features,1nZQctyJE5sCeZWmxXukWJ,spotify:track:1nZQctyJE5sCeZWmxXukWJ,https://api.spotify.com/v1/tracks/1nZQctyJE5sCeZWmxXukWJ,https://api.spotify.com/v1/audio-analysis/1nZQctyJE5sCeZWmxXukWJ,208560,4
0.61,0.866,11,-4.637,1,0.0515,0.423,0.0,0.193,0.876,90.071,audio_features,3Nfr5h5XiAujWeYYIQ98C5,spotify:track:3Nfr5h5XiAujWeYYIQ98C5,https://api.spotify.com/v1/tracks/3Nfr5h5XiAujWeYYIQ98C5,https://api.spotify.com/v1/audio-analysis/3Nfr5h5XiAujWeYYIQ98C5,217933,4
0.679,0.976,9,-4.104,1,0.106,0.466,0.0,0.366,0.936,139.011,audio_features,7hY8zwJatPOwsab0gi4SeQ,spotify:track:7hY8zwJatPOwsab0gi4SeQ,https://api.spotify.com/v1/tracks/7hY8zwJatPOwsab0gi4SeQ,https://api.spotify.com/v1/audio-analysis/7hY8zwJatPOwsab0gi4SeQ,217773,4
0.511,0.671,7,-6.599,1,0.034,0.181,3.75e-06,0.0949,0.96,133.989,audio_features,30oZDh4oYqG277DHDa1nwe,spotify:track:30oZDh4oYqG277DHDa1nwe,https://api.spotify.com/v1/tracks/30oZDh4oYqG277DHDa1nwe,https://api.spotify.com/v1/audio-analysis/30oZDh4oYqG277DHDa1nwe,228856,4
0.56,0.951,7,-1.184,1,0.0556,0.62,0.0,0.555,0.903,147.424,audio_features,71S6qSQpvL1QbFLDZbSJ85,spotify:track:71S6qSQpvL1QbFLDZbSJ85,https://api.spotify.com/v1/tracks/71S6qSQpvL1QbFLDZbSJ85,https://api.spotify.com/v1/audio-analysis/71S6qSQpvL1QbFLDZbSJ85,197893,4
